date,year,week,cases,population,incidence_per_100k,epidemic
2009-09-07,2009,37,16629.0,4568047.0,364.02865382076845,0
2009-09-14,2009,38,24755.0,4568047.0,541.916490789171,0
2009-09-21,2009,39,28848.0,4568047.0,631.517145073157,0
2009-09-28,2009,40,29732.0,4568047.0,650.8689599734854,0
2009-10-05,2009,41,31487.0,4568047.0,689.2880042609019,1
2009-10-12,2009,42,32513.0,4568047.0,711.7483686135454,1
2009-10-19,2009,43,34514.0,4568047.0,755.552646459198,1
2009-10-26,2009,44,38650.0,4568047.0,846.0946220562091,1
2009-11-02,2009,45,39594.0,4568047.0,866.7599085561072,1
2009-11-09,2009,46,52948.0,4568047.0,1159.094904233691,1
2009-11-16,2009,47,70272.0,4568047.0,1538.337937416143,1
2009-11-23,2009,48,61144.0,4568047.0,1338.515124734925,1
2009-11-30,2009,49,47447.0,4568047.0,1038.671449746467,1
2009-12-07,2009,50,35899.0,4568047.0,785.871949215934,1
2009-12-14,2009,51,32512.0,4568047.0,711.7264774202192,0
2009-12-21,2009,52,29837.0,4568047.0,653.1675352727325,0
2010-01-04,2010,1,18782.0,4581854.0,409.9213986303361,0
2010-01-11,2010,2,10711.0,4581854.0,233.76999790914334,0
2010-01-18,2010,3,24437.0,4581854.0,533.343052834071,0
2010-01-25,2010,4,28485.0,4581854.0,621.691568522262,0
2010-02-01,2010,5,33005.0,4581854.0,720.3415909804197,0
2010-02-08,2010,6,37207.0,4581854.0,812.0511915045744,0
2010-02-15,2010,7,37185.0,4581854.0,811.5710365280081,0
2010-02-22,2010,8,35313.0,4581854.0,770.7142130674613,0
2010-03-01,2010,9,32789.0,4581854.0,715.6273421195874,0
2010-03-08,2010,10,30263.0,4581854.0,660.4968207192984,0
2010-03-15,2010,11,26822.0,4581854.0,585.3962173390946,0
2010-03-22,2010,12,30120.0,4581854.0,657.3758133716177,0
2010-03-29,2010,13,27186.0,4581854.0,593.3405996786454,0
2010-04-05,2010,14,26375.0,4581854.0,575.6403412243167,0
2010-04-12,2010,15,25305.0,4581854.0,552.2873491822306,0
2010-04-19,2010,16,26883.0,4581854.0,586.7275561377556,0
2010-04-26,2010,17,27919.0,4581854.0,609.3384904887847,0
2010-05-03,2010,18,27188.0,4581854.0,593.3842501310605,0
2010-05-10,2010,19,22212.0,4581854.0,484.7819245222567,0
2010-05-17,2010,20,18272.0,4581854.0,398.790533264482,0
2010-05-24,2010,21,18211.0,4581854.0,397.45919446582104,0
2010-05-31,2010,22,16591.0,4581854.0,362.1023280095786,0
2010-06-07,2010,23,14977.0,4581854.0,326.8764129105816,0
2010-06-14,2010,24,13441.0,4581854.0,293.352865455774,0
2010-06-21,2010,25,10517.0,4581854.0,229.53590402487725,0
2010-06-28,2010,26,11908.0,4581854.0,259.8947936795891,0
2010-07-05,2010,27,10017.0,4581854.0,218.62329092109874,0
2010-07-12,2010,28,8750.0,4581854.0,190.970729316124,0
2010-07-19,2010,29,7885.0,4581854.0,172.09190864658717,0
2010-07-26,2010,30,8669.0,4581854.0,189.20288599331187,0
2010-08-02,2010,31,8408.0,4581854.0,183.5065019531395,0
2010-08-09,2010,32,9568.0,4581854.0,208.82376435390566,0
2010-08-16,2010,33,10066.0,4581854.0,219.69272700526903,0
2010-08-23,2010,34,11495.0,4581854.0,250.88097525586804,0
2010-08-30,2010,35,12160.0,4581854.0,265.39475068389345,0
2010-09-06,2010,36,15347.0,4581854.0,334.9517466073777,0
2010-09-13,2010,37,22827.0,4581854.0,498.2044386399043,0
2010-09-20,2010,38,30625.0,4581854.0,668.397552606434,0
2010-09-27,2010,39,31989.0,4581854.0,698.1671611535418,0
2010-10-04,2010,40,32211.0,4581854.0,703.0123613716195,0
2010-10-11,2010,41,30239.0,4581854.0,659.973015290317,0
2010-10-18,2010,42,32392.0,4581854.0,706.9627273151873,0
2010-10-25,2010,43,31618.0,4581854.0,690.0700022305381,0
2010-11-01,2010,44,30348.0,4581854.0,662.3519649469407,0
2010-11-08,2010,45,19875.0,4581854.0,433.77637087519594,0
2010-11-15,2010,46,30926.0,4581854.0,674.9669456949086,0
2010-11-22,2010,47,27449.0,4581854.0,599.0806341712329,0
2010-11-29,2010,48,31468.0,4581854.0,686.7962182994046,0
2010-12-06,2010,49,34828.0,4581854.0,760.1289783567962,0
2010-12-13,2010,50,35210.0,4581854.0,768.466214768083,0
2010-12-20,2010,51,34858.0,4581854.0,760.7837351430229,0
2010-12-27,2010,52,33435.0,4581854.0,729.7264382496693,0
2011-01-03,2011,1,27653.0,4600276.0,601.1161069466267,0
2011-01-10,2011,2,8279.0,4600276.0,179.96746282179592,0
2011-01-17,2011,3,29858.0,4600276.0,649.0480136409207,0
2011-01-24,2011,4,35219.0,4600276.0,765.584499712626,1
2011-01-31,2011,5,50557.0,4600276.0,1098.9992774346583,1
2011-02-07,2011,6,69587.0,4600276.0,1512.670109358656,1
2011-02-14,2011,7,66911.0,4600276.0,1454.4996865405467,1
2011-02-21,2011,8,57549.0,4600276.0,1250.9901579818254,1
2011-02-28,2011,9,42599.0,4600276.0,926.0096568118956,0
2011-03-07,2011,10,45830.0,4600276.0,996.2445731516979,0
2011-03-14,2011,11,28055.0,4600276.0,609.8547130650422,0
2011-03-21,2011,12,33212.0,4600276.0,721.956682599044,0
2011-03-28,2011,13,29108.0,4600276.0,632.7446440170112,0
2011-04-04,2011,14,27650.0,4600276.0,601.050893468131,0
2011-04-11,2011,15,26381.0,4600276.0,573.4655920644761,0
2011-04-18,2011,16,27717.0,4600276.0,602.5073278212003,0
2011-04-25,2011,17,27323.0,4600276.0,593.9426243121065,0
2011-05-02,2011,18,25544.0,4600276.0,555.2710315641931,0
2011-05-09,2011,19,22263.0,4600276.0,483.9492239161302,0
2011-05-16,2011,20,19733.0,4600276.0,428.9525237181421,0
2011-05-23,2011,21,20546.0,4600276.0,446.6253763904601,0
2011-05-30,2011,22,17107.0,4600276.0,371.8689922082936,0
2011-06-06,2011,23,16602.0,4600276.0,360.8913899948612,0
2011-06-13,2011,24,13925.0,4600276.0,302.6992293505868,0
2011-06-20,2011,25,11234.0,4600276.0,244.20273913999944,0
2011-06-27,2011,26,11305.0,4600276.0,245.74612479772952,0
2011-07-04,2011,27,10621.0,4600276.0,230.87745170072404,0
2011-07-11,2011,28,8907.0,4600276.0,193.61881765354948,0
2011-07-18,2011,29,8140.0,4600276.0,176.94590498483134,0
2011-07-25,2011,30,7826.0,4600276.0,170.12022756895456,0
2011-08-01,2011,31,7853.0,4600276.0,170.7071488754153,0
2011-08-08,2011,32,8951.0,4600276.0,194.57528200481883,0
2011-08-15,2011,33,9890.0,4600276.0,214.98710077395356,0
2011-08-22,2011,34,10773.0,4600276.0,234.18160127783636,0
2011-08-29,2011,35,12185.0,4600276.0,264.8754118231167,0
2011-09-05,2011,36,14083.0,4600276.0,306.1338058846904,0
2011-09-12,2011,37,21322.0,4600276.0,463.4939294946651,0
2011-09-19,2011,38,29435.0,4600276.0,639.8529131730357,0
2011-09-26,2011,39,32424.0,4600276.0,704.8272755808565,0
2011-10-03,2011,40,31860.0,4600276.0,692.5671416236765,0
2011-10-10,2011,41,31765.0,4600276.0,690.5020481379813,0
2011-10-17,2011,42,31108.0,4600276.0,676.2202963474366,0
2011-10-24,2011,43,32590.0,4600276.0,708.4357547242818,0
2011-10-31,2011,44,32217.0,4600276.0,700.3275455646574,0
2011-11-07,2011,45,26374.0,4600276.0,573.3134272813196,0
2011-11-14,2011,46,29620.0,4600276.0,643.8744110136,0
2011-11-21,2011,47,30825.0,4600276.0,670.0684915426814,0
2011-11-28,2011,48,33340.0,4600276.0,724.7391243481912,0
2011-12-05,2011,49,34850.0,4600276.0,757.5632418576624,0
2011-12-12,2011,50,34196.0,4600276.0,743.3467035456133,0
2011-12-19,2011,51,34888.0,4600276.0,758.3892792519405,0
2011-12-26,2011,52,32420.0,4600276.0,704.7403242761956,0
2012-01-02,2012,1,26291.0,4899344.0,536.6228621627712,0
2012-01-09,2012,2,6318.0,4899344.0,128.95603982900568,0
2012-01-16,2012,3,27626.0,4899344.0,563.8714080905526,0
2012-01-23,2012,4,28058.0,4899344.0,572.6889150874076,0
2012-01-30,2012,5,32071.0,4899344.0,654.5978400373601,0
2012-02-06,2012,6,37869.0,4899344.0,772.940214036818,0
2012-02-13,2012,7,40712.0,4899344.0,830.968390870288,0
2012-02-20,2012,8,42764.0,4899344.0,872.8515491053496,0
2012-02-27,2012,9,36843.0,4899344.0,751.9986349192872,0
2012-03-05,2012,10,42098.0,4899344.0,859.257892485198,0
2012-03-12,2012,11,35439.0,4899344.0,723.3417371795081,0
2012-03-19,2012,12,38952.0,4899344.0,795.0452142164339,0
2012-03-26,2012,13,39893.0,4899344.0,814.2518671887501,0
2012-04-02,2012,14,37485.0,4899344.0,765.1024300396135,0
2012-04-09,2012,15,37295.0,4899344.0,761.2243598326634,0
2012-04-16,2012,16,38031.0,4899344.0,776.2467791606387,0
2012-04-23,2012,17,39223.0,4899344.0,800.5765669852943,0
2012-04-30,2012,18,41942.0,4899344.0,856.0737927363336,0
2012-05-07,2012,19,27949.0,4899344.0,570.4641274423678,0
2012-05-14,2012,20,20097.0,4899344.0,410.1977734161961,0
2012-05-21,2012,21,23298.0,4899344.0,475.5330509553932,0
2012-05-28,2012,22,21508.0,4899344.0,438.99754742675754,0
2012-06-04,2012,23,20237.0,4899344.0,413.05529883184363,0
2012-06-11,2012,24,20218.0,4899344.0,412.6674918111486,0
2012-06-18,2012,25,11574.0,4899344.0,236.2357082907426,0
2012-06-25,2012,26,14306.0,4899344.0,291.9982756875206,0
2012-07-02,2012,27,13283.0,4899344.0,271.11792925746795,0
2012-07-09,2012,28,11505.0,4899344.0,234.82735647874492,0
2012-07-16,2012,29,10822.0,4899344.0,220.8867146295504,0
2012-07-23,2012,30,9895.0,4899344.0,201.96581419879885,0
2012-07-30,2012,31,10176.0,4899344.0,207.70127592591987,0
2012-08-06,2012,32,11240.0,4899344.0,229.41846908484075,0
2012-08-13,2012,33,11332.0,4899344.0,231.29627150083766,0
2012-08-20,2012,34,11866.0,4899344.0,242.1956898719502,0
2012-08-27,2012,35,13460.0,4899344.0,274.7306578186794,0
2012-09-03,2012,36,14860.0,4899344.0,303.30591197515423,0
2012-09-10,2012,37,18190.0,4899344.0,371.2741950759122,0
2012-09-17,2012,38,28264.0,4899344.0,576.8935596275746,0
2012-09-24,2012,39,33019.0,4899344.0,673.9473692804588,0
2012-10-01,2012,40,35047.0,4899344.0,715.3406660156952,0
2012-10-08,2012,41,35706.0,4899344.0,728.7914463650644,0
2012-10-15,2012,42,37530.0,4899344.0,766.0209203517859,0
2012-10-22,2012,43,39178.0,4899344.0,799.658076673122,0
2012-10-29,2012,44,39194.0,4899344.0,799.9846510063388,0
2012-11-05,2012,45,37983.0,4899344.0,775.2670561609881,0
2012-11-12,2012,46,28983.0,4899344.0,591.5689937265071,0
2012-11-19,2012,47,33821.0,4899344.0,690.3169077329536,0
2012-11-26,2012,48,34435.0,4899344.0,702.8491977701505,0
2012-12-03,2012,49,35023.0,4899344.0,714.8508045158699,0
2012-12-10,2012,50,36742.0,4899344.0,749.9371344408557,0
2012-12-17,2012,51,38057.0,4899344.0,776.7774624521161,0
2012-12-24,2012,52,38023.0,4899344.0,776.0834919940302,0
2012-12-31,2012,53,36642.0,4899344.0,747.8960448582504,0
2012-12-31,2013,1,9495.0,4953219.0,191.6935229393249,0
2013-01-07,2013,2,25307.0,4953219.0,510.920272251237,0
2013-01-14,2013,3,34914.0,4953219.0,704.8749510167024,0
2013-01-21,2013,4,37690.0,4953219.0,760.9193132789001,0
2013-01-28,2013,5,44841.0,4953219.0,905.2900749997123,0
2013-02-04,2013,6,55074.0,4953219.0,1111.8829997219989,1
2013-02-11,2013,7,59149.0,4953219.0,1194.1527317891657,1
2013-02-18,2013,8,60533.0,4953219.0,1222.0941573550454,1
2013-02-25,2013,9,62741.0,4953219.0,1266.6712293561015,1
2013-03-04,2013,10,47834.0,4953219.0,965.7154266750572,1
2013-03-11,2013,11,53144.0,4953219.0,1072.9184395036843,1
2013-03-18,2013,12,47678.0,4953219.0,962.5659596315043,1
2013-03-25,2013,13,43440.0,4953219.0,877.0054382816508,0
2013-04-01,2013,14,41522.0,4953219.0,838.2831447589941,0
2013-04-08,2013,15,39764.0,4953219.0,802.7910738451096,0
2013-04-15,2013,16,36935.0,4953219.0,745.6767003437562,0
2013-04-22,2013,17,32715.0,4953219.0,660.4795790373896,0
2013-04-29,2013,18,16694.0,4953219.0,337.03335144276883,0
2013-05-06,2013,19,20152.0,4953219.0,406.8465375748579,0
2013-05-13,2013,20,21191.0,4953219.0,427.82279564057234,0
2013-05-20,2013,21,19394.0,4953219.0,391.5433579657996,0
2013-05-27,2013,22,18487.0,4953219.0,373.23203355232226,0
2013-06-03,2013,23,16096.0,4953219.0,324.96039444248277,0
2013-06-10,2013,24,13497.0,4953219.0,272.4894659412394,0
2013-06-17,2013,25,14267.0,4953219.0,288.0349122459556,0
2013-06-24,2013,26,12998.0,4953219.0,262.41520918013117,0
2013-07-01,2013,27,11695.0,4953219.0,236.10908380994258,0
2013-07-08,2013,28,11403.0,4953219.0,230.21392754893333,0
2013-07-15,2013,29,11575.0,4953219.0,233.68641685336343,0
2013-07-22,2013,30,11334.0,4953219.0,228.82089404890033,0
2013-07-29,2013,31,11499.0,4953219.0,232.15206111419664,0
2013-08-05,2013,32,10917.0,4953219.0,220.4021263747878,0
2013-08-12,2013,33,11575.0,4953219.0,233.68641685336343,0
2013-08-19,2013,34,12228.0,4953219.0,246.86976287541495,0
2013-08-26,2013,35,14122.0,4953219.0,285.1075230067558,0
2013-09-02,2013,36,17166.0,4953219.0,346.5625081386468,0
2013-09-09,2013,37,25832.0,4953219.0,521.5194401862708,0
2013-09-16,2013,38,31765.0,4953219.0,641.3001322978047,0
2013-09-23,2013,39,34461.0,4953219.0,695.7293832556162,0
2013-09-30,2013,40,35318.0,4953219.0,713.0312631038522,0
2013-10-07,2013,41,33320.0,4953219.0,672.6938582768095,0
2013-10-14,2013,42,32593.0,4953219.0,658.0165342982008,0
2013-10-21,2013,43,32888.0,4953219.0,663.9722572331245,0
2013-10-28,2013,44,32353.0,4953219.0,653.1712003850425,0
2013-11-04,2013,45,26079.0,4953219.0,526.5060963385629,0
2013-11-11,2013,46,29332.0,4953219.0,592.1805597531626,0
2013-11-18,2013,47,32529.0,4953219.0,656.724445254692,0
2013-11-25,2013,48,33887.0,4953219.0,684.1409596466459,0
2013-12-02,2013,49,35811.0,4953219.0,722.9843865171316,0
2013-12-09,2013,50,36388.0,4953219.0,734.6333768000163,0
2013-12-16,2013,51,36482.0,4953219.0,736.53113258267,0
2013-12-23,2013,52,31341.0,4953219.0,632.7400423845584,0
2013-12-30,2014,1,14648.0,5028000.0,291.3285600636436,0
2014-01-06,2014,2,17714.0,5028000.0,352.30708035003977,0
2014-01-13,2014,3,30762.0,5028000.0,611.8138424821002,0
2014-01-20,2014,4,33026.0,5028000.0,656.8416865552904,0
2014-01-27,2014,5,36144.0,5028000.0,718.854415274463,0
2014-02-03,2014,6,40621.0,5028000.0,807.895783611774,0
2014-02-10,2014,7,41925.0,5028000.0,833.8305489260143,0
2014-02-17,2014,8,43777.0,5028000.0,870.6642800318218,0
2014-02-24,2014,9,43383.0,5028000.0,862.8281622911694,0
2014-03-03,2014,10,43060.0,5028000.0,856.4041368337311,0
2014-03-10,2014,11,40041.0,5028000.0,796.3603818615752,0
2014-03-17,2014,12,41992.0,5028000.0,835.1630867143994,0
2014-03-24,2014,13,38065.0,5028000.0,757.06046141607,0
2014-03-31,2014,14,36543.0,5028000.0,726.7899761336515,0
2014-04-07,2014,15,35404.0,5028000.0,704.1368337311058,0
2014-04-14,2014,16,35860.0,5028000.0,713.206046141607,0
2014-04-21,2014,17,33288.0,5028000.0,662.0525059665871,0
2014-04-28,2014,18,22931.0,5028000.0,456.066030230708,0
2014-05-05,2014,19,26955.0,5028000.0,536.0978520286396,0
2014-05-12,2014,20,26040.0,5028000.0,517.8997613365156,0
2014-05-19,2014,21,23677.0,5028000.0,470.90294351630865,0
2014-05-26,2014,22,20846.0,5028000.0,414.59824980111375,0
2014-06-02,2014,23,18411.0,5028000.0,366.16945107398567,0
2014-06-09,2014,24,12075.0,5028000.0,240.15513126491646,0
2014-06-16,2014,25,16262.0,5028000.0,323.4287987271281,0
2014-06-23,2014,26,15807.0,5028000.0,314.37947494033415,0
2014-06-30,2014,27,14867.0,5028000.0,295.68416865552905,0
2014-07-07,2014,28,13758.0,5028000.0,273.62768496420045,0
2014-07-14,2014,29,13056.0,5028000.0,259.6658711217184,0
2014-07-21,2014,30,12293.0,5028000.0,244.49085123309467,0
2014-07-28,2014,31,11960.0,5028000.0,237.86793953858393,0
2014-08-04,2014,32,11653.0,5028000.0,231.76213206046143,0
2014-08-11,2014,33,12821.0,5028000.0,254.9920445505171,0
2014-08-18,2014,34,13197.0,5028000.0,262.4701670644391,0
2014-08-25,2014,35,16140.0,5028000.0,321.00238663484487,0
2014-09-01,2014,36,20061.0,5028000.0,398.9856801909308,0
2014-09-08,2014,37,30123.0,5028000.0,599.1050119331742,0
2014-09-15,2014,38,37590.0,5028000.0,747.6133651551313,0
2014-09-22,2014,39,40233.0,5028000.0,800.1789976133651,0
2014-09-29,2014,40,41353.0,5028000.0,822.4542561654733,0
2014-10-06,2014,41,39254.0,5028000.0,780.7080350039777,0
2014-10-13,2014,42,39170.0,5028000.0,779.0373906125697,0
2014-10-20,2014,43,40015.0,5028000.0,795.843277645187,0
2014-10-27,2014,44,39175.0,5028000.0,779.1368337311058,0
2014-11-03,2014,45,25234.0,5028000.0,501.8695306284805,0
2014-11-10,2014,46,34974.0,5028000.0,695.5847255369929,0
2014-11-17,2014,47,37214.0,5028000.0,740.1352426412092,0
2014-11-24,2014,48,38825.0,5028000.0,772.175815433572,0
2014-12-01,2014,49,39517.0,5028000.0,785.9387430389817,0
2014-12-08,2014,50,39767.0,5028000.0,790.9108989657916,0
2014-12-15,2014,51,38305.0,5028000.0,761.8337311058075,0
2014-12-22,2014,52,34493.0,5028000.0,686.0182975338107,0
2014-12-29,2015,1,23522.0,5131942.0,458.34500857570094,0
2015-01-05,2015,2,9216.0,5131942.0,179.58114101835133,0
2015-01-12,2015,3,36432.0,5131942.0,709.9066980881702,0
2015-01-19,2015,4,37678.0,5131942.0,734.1860059992883,0
2015-01-26,2015,5,46231.0,5131942.0,900.8480610264106,1
2015-02-02,2015,6,55501.0,5131942.0,1081.4814352929163,1
2015-02-09,2015,7,58736.0,5131942.0,1144.5180011777218,1
2015-02-16,2015,8,61596.0,5131942.0,1200.2473917281216,1
2015-02-23,2015,9,50475.0,5131942.0,983.54580001099,1
2015-03-02,2015,10,50582.0,5131942.0,985.630780706407,1
2015-03-09,2015,11,37986.0,5131942.0,740.1876326739468,0
2015-03-16,2015,12,40675.0,5131942.0,792.5849512718577,0
2015-03-23,2015,13,37913.0,5131942.0,738.7651692088492,0
2015-03-30,2015,14,37381.0,5131942.0,728.3987231344391,0
2015-04-06,2015,15,34596.0,5131942.0,674.1307676509205,0
2015-04-13,2015,16,34668.0,5131942.0,675.5337453151263,0
2015-04-20,2015,17,32632.0,5131942.0,635.860654699527,0
2015-04-27,2015,18,27276.0,5131942.0,531.4947051233237,0
2015-05-04,2015,19,23902.0,5131942.0,465.74961291456526,0
2015-05-11,2015,20,20874.0,5131942.0,406.74660781435176,0
2015-05-18,2015,21,22961.0,5131942.0,447.41347427543025,0
2015-05-25,2015,22,21582.0,5131942.0,420.5425548457095,0
2015-06-01,2015,23,20200.0,5131942.0,393.6131780133135,0
2015-06-08,2015,24,16033.0,5131942.0,312.41584569739877,0
2015-06-15,2015,25,16798.0,5131942.0,327.3224833795861,0
2015-06-22,2015,26,15959.0,5131942.0,310.9738964314094,0
2015-06-29,2015,27,14912.0,5131942.0,290.57226289774906,0
2015-07-06,2015,28,12745.0,5131942.0,248.34653236533072,0
2015-07-13,2015,29,12145.0,5131942.0,236.6550518302818,0
2015-07-20,2015,30,12317.0,5131942.0,240.00660958366248,0
2015-07-27,2015,31,12291.0,5131942.0,239.49997876047703,0
2015-08-03,2015,32,11887.0,5131942.0,231.62771520021076,0
2015-08-10,2015,33,12599.0,5131942.0,245.50160543513547,0
2015-08-17,2015,34,13616.0,5131942.0,265.31866494204337,0
2015-08-24,2015,35,14699.0,5131942.0,286.42178730780665,0
2015-08-31,2015,36,17872.0,5131942.0,348.2502335373237,0
2015-09-07,2015,37,26357.0,5131942.0,513.5872541038071,0
2015-09-14,2015,38,36473.0,5131942.0,710.7056159247318,0
2015-09-21,2015,39,39916.0,5131942.0,777.7952283950208,0
2015-09-28,2015,40,40497.0,5131942.0,789.1164787131265,0
2015-10-05,2015,41,40141.0,5131942.0,782.1795335956642,0
2015-10-12,2015,42,41866.0,5131942.0,815.7925401339298,0
2015-10-19,2015,43,40944.0,5131942.0,797.826631711738,0
2015-10-26,2015,44,39998.0,5131942.0,779.3930640681442,0
2015-11-02,2015,45,31425.0,5131942.0,612.341293023187,0
2015-11-09,2015,46,34368.0,5131942.0,669.6880050476019,0
2015-11-16,2015,47,36021.0,5131942.0,701.8980339216616,0
2015-11-23,2015,48,37753.0,5131942.0,735.6474410661694,0
2015-11-30,2015,49,39445.0,5131942.0,768.6174161750074,0
2015-12-07,2015,50,39965.0,5131942.0,778.7500326387164,0
2015-12-14,2015,51,38296.0,5131942.0,746.2282309503887,0
2015-12-21,2015,52,37342.0,5131942.0,727.638776899661,0
2016-01-04,2016,1,28214.0,5191690.0,543.4453906146168,0
2016-01-11,2016,2,11398.0,5191690.0,219.5431545411995,0
2016-01-18,2016,3,43382.0,5191690.0,835.6045911832178,1
2016-01-25,2016,4,63538.0,5191690.0,1223.8404064957654,1
2016-02-01,2016,5,97302.0,5191690.0,1874.1874033310926,1
2016-02-08,2016,6,85168.0,5191690.0,1640.46774749648,1
2016-02-15,2016,7,57821.0,5191690.0,1113.7221213130983,1
2016-02-22,2016,8,51464.0,5191690.0,991.2764437013766,1
2016-02-29,2016,9,31855.0,5191690.0,613.5766966055369,0
2016-03-07,2016,10,41112.0,5191690.0,791.8808711614137,0
2016-03-14,2016,11,29985.0,5191690.0,577.5575968518922,0
2016-03-21,2016,12,40877.0,5191690.0,787.3544067538701,0
2016-03-28,2016,13,39178.0,5191690.0,754.6290321648635,0
2016-04-04,2016,14,39182.0,5191690.0,754.706078367545,0
2016-04-11,2016,15,38961.0,5191690.0,750.449275669387,0
2016-04-18,2016,16,39535.0,5191690.0,761.5054057541956,0
2016-04-25,2016,17,40266.0,5191690.0,775.5855992942568,0
2016-05-02,2016,18,40010.0,5191690.0,770.6546423226348,0
2016-05-09,2016,19,25853.0,5191690.0,497.9688694818065,0
2016-05-16,2016,20,24652.0,5191690.0,474.8357471266582,0
2016-05-23,2016,21,25928.0,5191690.0,499.41348578208635,0
2016-05-30,2016,22,23933.0,5191690.0,460.9866921946418,0
2016-06-06,2016,23,21911.0,5191690.0,422.03983673909653,0
2016-06-13,2016,24,19476.0,5191690.0,375.1379608566767,0
2016-06-20,2016,25,16340.0,5191690.0,314.73373795430774,0
2016-06-27,2016,26,16650.0,5191690.0,320.70481866213123,0
2016-07-04,2016,27,16299.0,5191690.0,313.9440143768214,0
2016-07-11,2016,28,14676.0,5191690.0,282.68251763876503,0
2016-07-18,2016,29,14364.0,5191690.0,276.67291382960076,0
2016-07-25,2016,30,14188.0,5191690.0,273.2828809116107,0
2016-08-01,2016,31,14492.0,5191690.0,279.13839231541175,0
2016-08-08,2016,32,13893.0,5191690.0,267.60072346384317,0
2016-08-15,2016,33,14746.0,5191690.0,284.0308261856929,0
2016-08-22,2016,34,15978.0,5191690.0,307.7610566116236,0
2016-08-29,2016,35,17141.0,5191690.0,330.16224004129674,0
2016-09-05,2016,36,20083.0,5191690.0,386.82972211360845,0
2016-09-12,2016,37,25837.0,5191690.0,497.6606846710801,0
2016-09-19,2016,38,37821.0,5191690.0,728.491107905133,0
2016-09-26,2016,39,42955.0,5191690.0,827.3799090469578,0
2016-10-03,2016,40,44784.0,5191690.0,862.6092852231162,0
2016-10-10,2016,41,43280.0,5191690.0,833.6399130148371,0
2016-10-17,2016,42,43532.0,5191690.0,838.4938237837775,0
2016-10-24,2016,43,42596.0,5191690.0,820.4650123562848,0
2016-10-31,2016,44,42836.0,5191690.0,825.0877845171804,0
2016-11-07,2016,45,36498.0,5191690.0,703.008076368196,0
2016-11-14,2016,46,39050.0,5191690.0,752.1635536790525,0
2016-11-21,2016,47,40474.0,5191690.0,779.5920018336997,0
2016-11-28,2016,48,42392.0,5191690.0,816.5356560195235,0
2016-12-05,2016,49,45973.0,5191690.0,885.5112689702197,0
2016-12-12,2016,50,48412.0,5191690.0,932.4901910553211,0
2016-12-19,2016,51,52313.0,5191690.0,1007.6295002205447,1
2016-12-26,2016,52,56222.0,5191690.0,1082.9229017911316,1
2017-01-02,2017,1,52349.0,5225690.0,1001.7624466816823,1
2017-01-09,2017,2,16469.0,5225690.0,315.15455375271017,1
2017-01-16,2017,3,52470.0,5225690.0,1004.077930378572,1
2017-01-23,2017,4,46546.0,5225690.0,890.714910375472,1
2017-01-30,2017,5,47659.0,5225690.0,912.013533141078,1
2017-02-06,2017,6,51203.0,5225690.0,979.8323283623789,1
2017-02-13,2017,7,52007.0,5225690.0,995.2178563979111,1
2017-02-20,2017,8,50728.0,5225690.0,970.742619634919,0
2017-02-27,2017,9,36228.0,5225690.0,693.2673005861427,0
2017-03-06,2017,10,49099.0,5225690.0,939.5697027569565,0
2017-03-13,2017,11,41629.0,5225690.0,796.6220728745869,0
2017-03-20,2017,12,49482.0,5225690.0,946.8988784256242,0
2017-03-27,2017,13,49297.0,5225690.0,943.3586760791397,0
2017-04-03,2017,14,44535.0,5225690.0,852.2319540577416,0
2017-04-10,2017,15,43271.0,5225690.0,828.0437607282483,0
2017-04-17,2017,16,39528.0,5225690.0,756.4168559558642,0
2017-04-24,2017,17,38718.0,5225690.0,740.9165105469326,0
2017-05-01,2017,18,39908.0,5225690.0,763.6886229378322,0
2017-05-08,2017,19,31074.0,5225690.0,594.6391768359777,0
2017-05-15,2017,20,24636.0,5225690.0,471.44013517832093,0
2017-05-22,2017,21,29913.0,5225690.0,572.4220150831757,0
2017-05-29,2017,22,26602.0,5225690.0,509.06196119555506,0
2017-06-05,2017,23,25718.0,5225690.0,492.1455348480296,0
2017-06-12,2017,24,22096.0,5225690.0,422.8341137725353,0
2017-06-19,2017,25,17725.0,5225690.0,339.1896572510042,0
2017-06-26,2017,26,18940.0,5225690.0,362.4401753644016,0
2017-07-03,2017,27,18773.0,5225690.0,359.24442513811573,0
2017-07-10,2017,28,16555.0,5225690.0,316.80026943810293,0
2017-07-17,2017,29,15727.0,5225690.0,300.9554719089728,0
2017-07-24,2017,30,14980.0,5225690.0,286.66070892073583,0
2017-07-31,2017,31,14986.0,5225690.0,286.7755262941353,0
2017-08-07,2017,32,15225.0,5225690.0,291.34908500121514,0
2017-08-14,2017,33,14626.0,5225690.0,279.8864838901657,0
2017-08-21,2017,34,15427.0,5225690.0,295.2146032389981,0
2017-08-28,2017,35,16977.0,5225690.0,324.87575803386727,0
2017-09-04,2017,36,19325.0,5225690.0,369.80762349086916,0
2017-09-11,2017,37,25672.0,5225690.0,491.2652683186335,0
2017-09-18,2017,38,39552.0,5225690.0,756.8761254494622,0
2017-09-25,2017,39,45877.0,5225690.0,877.9127732414285,0
2017-10-02,2017,40,49914.0,5225690.0,955.1657293103877,0
2017-10-09,2017,41,50745.0,5225690.0,971.0679355262176,0
2017-10-16,2017,42,48795.0,5225690.0,933.7522891713821,0
2017-10-23,2017,43,46374.0,5225690.0,887.4234790046864,0
